,title,link
215,"정부 ""코로나 백신, 신속하게 접종해야…선택권 부여 어려워""",http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=4487489
216,"국방부, 코로나19 격리장병 부실급식 논란에 현장 점검",http://www.newsis.com/view/?id=NISX20210426_0001419613&cID=10301&pID=10300
217,[2보] 코로나19 어제 644명 신규확진…주말영향 닷새만에 700명 아래로,http://yna.kr/AKR20210425011400530?did=1195m
218,"'코로나 생지옥' 인도, 하루 35만명 확진..화장장이 부족",http://www.fnnews.com/news/202104260659012430
219,"코로나만 진정되면 '폭풍 쇼핑'? ...한국은행 전망은 ""NO""",https://hankookilbo.com/News/Read/A2021042614250002760?did=NA
220,'코로나 폭풍' 인도 위해 美·유럽 지원 나서,https://www.nocutnews.co.kr/news/5541779
221,"셀트리온, 코로나19 항체 치료제 '렉키로나' 글로벌 임상 3상 투약 완료",http://www.inews24.com/view/1361574
222,"홍남기, ""코로나 백신 1.9억회분 확보... '부스터샷'도 가능""",https://www.sedaily.com/NewsView/22L8G4PMKP
223,전 세계 코로나19 백신 접종 10억 회 돌파,http://news.tf.co.kr/read/life/1856677.htm
224,"당정, 코로나 백신 접종 점검... ""이제는 속도 높여야""",http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002738511&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news
225,"변정수, 코로나19 확진 ""열심히 치료 임할 것""",http://starin.edaily.co.kr/news/newspath.asp?newsid=01354646629020056
226,"코로나 백신, 58일간 226만명 1차 접종… 전체 인구대비 4.3%",https://biz.chosun.com/site/data/html_dir/2021/04/25/2021042500288.html?utm_source=naver&utm_medium=original&utm_campaign=biz
227,선거 참패 후 잠수탄 고민정 알고보니 코로나 자가격리중,http://www.fnnews.com/news/202104252238429658
228,"대구시, 코로나19 위기 가구에 한시생계지원금 50만원 지원",http://yna.kr/AKR20210425014100053?did=1195m
229,[속보]코로나19 신규 확진자 644명…5일 만에 600명대,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202104251008001&code=940100
230,"변정수, 코로나19 확진…""남편·가족은 음성...자가격리""",http://www.newsis.com/view/?id=NISX20210426_0001419846&cID=10601&pID=10600
231,[전문] 제주도 25일 제주 1명 신규 확진 '코로나19 누적 확진자 총 697명',http://www.asiaa.co.kr/news/articleView.html?idxno=35126
232,[속보] 코로나19 신규 확진 644명…닷새만에 700명 아래,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202104250020&t=NN
233,"광주 북구, 코로나19 극복 “힐링투어” 운영",https://www.pressian.com/pages/articles/2021042614261600069?utm_source=naver&utm_medium=search
234,코로나 신규 확진자 644명… '주말 영향' 닷새만에 700명 밑으로(종합),https://biz.chosun.com/site/data/html_dir/2021/04/25/2021042500174.html?utm_source=naver&utm_medium=original&utm_campaign=biz
235,‘코로나 시기에 최고’라는 이 식단[식탐],http://news.heraldcorp.com/view.php?ud=20210426000897
236,"서울대, 코로나19 신속진단검사 본격시행…2시간내 통보",https://www.nocutnews.co.kr/news/5542093
237,어수선한 분위기 속 12만 경찰 코로나19 백신 접종 시작(종합),http://yna.kr/AKR20210426067251004?did=1195m
238,"변정수, 코로나19 확진 “잘 극복해 다시 돌아오겠다”",https://www.vop.co.kr/A00001565972.html
239,"""화장장마다 시신 가득""…드론으로 본 인도 코로나19 상황",https://www.ytn.co.kr/_ln/0104_202104260905012003
240,[속보] 코로나 500명 신규 확진…서울·경기 150명대,http://news.kmib.co.kr/article/view.asp?arcid=0015779770&code=61121111&cp=nv
241,다시 터진 방송家 코로나… “방역수칙 준수해 촬영” 자막 한 줄이면 끝,https://biz.chosun.com/site/data/html_dir/2021/04/26/2021042602104.html?utm_source=naver&utm_medium=original&utm_campaign=biz
242,지난해 보험사 해외 순익 538억…코로나 충격에 35%↓,https://www.dailian.co.kr/news/view/985419/?sc=Naver
243,"코로나19 백신 접종하는 소방, 경찰",http://www.newsis.com/view/?id=NISI20210426_0017389540
244,"손보협회, 코로나19 극복 동참...'안나의 집' 후원",http://www.newspim.com/news/view/20210426000987
245,[영상]'코로나 생지옥' 인도 하루 확진자 30만명 육박...국제사회 지원,https://www.sedaily.com/NewsView/22L8FTA44S
246,"변정수 “코로나 확진→남편 가족 음성, 심려끼쳐 죄송”[전문]",https://www.newsen.com/news_view.php?uid=202104261118310410
247,"스위스서 인도발 코로나 변이 첫 보고…""유럽서 환승 후 도착""(종합)",http://yna.kr/AKR20210425000551088?did=1195m
248,"담양, 코로나19 거리두기 하향 조정…2단계→1.5단계",http://www.newsis.com/view/?id=NISX20210426_0001420158&cID=10809&pID=10800
249,"울산소방본부, 전 직원 코로나19 예방 접종",http://www.fnnews.com/news/202104261625149200
250,코로나19로 중·고교 학업성취도 중위권 감소,https://imnews.imbc.com/news/2021/society/article/6160549_34873.html
251,"광주소방본부, 전 직원 코로나19 예방접종",http://www.newsis.com/view/?id=NISX20210426_0001419973&cID=10809&pID=10800
252,코로나19 신규 확진 644명...닷새만에 700명 아래로 줄어,https://www.ytn.co.kr/_ln/0103_202104251000086413
253,"'팬데믹 예언자' 빌 게이츠 ""백신 있어 코로나19 끝난다""",http://yna.kr/AKR20210424011600009?did=1195m
254,"성남시, 75세 이상 코로나19 예방접종 수송 차량 12대→16대",https://www.news1.kr/articles/?4286164
255,[영상] 화장장 24시간 가동에도 시신 넘쳐…인도는 '코로나 생지옥',http://yna.kr/AKR20210426076200704?did=1195m
256,"변정수, 코로나19 확진 ""모든 스케줄 중단, 자가격리""",http://moneys.mt.co.kr/news/mwView.php?no=2021042611228034343
257,"수젠텍, 국내 최초 현장 진단용 코로나19 검사키트 美 FDA 승인",http://news.mt.co.kr/mtview.php?no=2021042610025573421
258,"'국회 본회의 불참' 고민정…""코로나19로 자가격리 중""",http://www.inews24.com/view/1361480
259,"미·유럽, 인도에 코로나 긴급 지원",http://www.naeil.com/news_view/?id_art=384223
260,"'국회 본회의 불참' 고민정…""코로나19로 자가격리 중""",http://www.inews24.com/view/1361480
261,"미·유럽, 인도에 코로나 긴급 지원",http://www.naeil.com/news_view/?id_art=384223
262,코로나19 항체 치료제 ‘렉키로나’ 1300명 글로벌 임상3상 통해 추가 검증 진행,https://www.chosun.com/special/special_section/2021/04/26/OMCOLXNEKRDD7AFSFJWLMFJYCA/?utm_source=naver&utm_medium=referral&utm_campaign=naver-news
263,"화이자·모더나 ""코로나 백신 특허 포기 불가‥中·러에 이득""",https://view.asiae.co.kr/article/2021042605461616462
264,코로나19 신규 확진 644명...'4차 유행' 본격화 양상,https://www.ytn.co.kr/_ln/0103_202104251151167291
265,[속보] 코로나19 신규 확진자 644명…주말 검사건수 감소 영향,http://www.hani.co.kr/arti/society/health/992438.html
266,2020년 골프장 내장객 4673만 명…코로나19에도 더 호황,https://news.sbs.co.kr/news/endPage.do?news_id=N1006296368&plink=ORI&cooper=NAVER
267,작년 보험사 해외점포 순익 538억원…코로나 여파에 35%↓,http://www.fntoday.co.kr/news/articleView.html?idxno=254296
268,코로나19로 세계지질공원 제주총회 또 연기…오는 12월 개최,http://yna.kr/AKR20210426057400056?did=1195m
269,코로나 확진자 증가시 다중이용시설 운영제한 및 집합금지 단행,http://www.kwnews.co.kr/nview.asp?aid=221042400018
270,코로나 확진자 증가시 다중이용시설 운영제한 및 집합금지 단행,http://www.kwnews.co.kr/nview.asp?aid=221042400018
271,자가격리 마친 송철호 울산시장 업무 복귀…코로나 현장 방문,http://yna.kr/AKR20210425039100057?did=1195m
272,청태산휴양림 '코로나19로 지친 일상 치유' 어린이날 행사,http://yna.kr/AKR20210426066600062?did=1195m
273,"'러 코로나백신 생산' 한국코러스, 1천ℓ 세포배양기 4대 도입",http://yna.kr/AKR20210426021500017?did=1195m
274,"[포토] 코로나19에도 대화는 계속, ‘남북 영상회의 시연’",http://www.hani.co.kr/arti/politics/defense/992633.html
275,"진정무 부산경찰청장, 코로나19 백신 접종",http://www.newsis.com/view/?id=NISI20210426_0000734378
276,"정치권, 윤여정 오스카 수상 극찬 ""코로나19로 힘든 국민에게 기쁜 소식""",https://imnews.imbc.com/news/2021/politics/article/6160462_34866.html
277,"전남소방본부, 섬 주민 코로나19 백신접종 이상반응 신속 대응",http://www.fnnews.com/news/202104261112555061
278,"셀트리온, 코로나19 항체치료제 임상 3상 환자 1300명 투약 완료",http://news.tf.co.kr/read/economy/1856905.htm
279,"당정 ""코로나 백신, 야간·주말접종 확대 추진""",https://daily.hankooki.com/lpage/politics/202104/dh20210426155201137490.htm?s_ref=nv
280,"셀트리온, 코로나19 항체치료제 글로벌 임상 3상 투약 완료",https://sports.hankooki.com/lpage/economy/202104/sp20210426095449137020.htm?s_ref=nv
281,"한은 ""코로나발 소비위축, 보복소비로 이어질 것""",http://www.shinailbo.co.kr/news/articleView.html?idxno=1404022
282,"광주 광산구, AI 활용 코로나19 대응체계 구축",https://www.nocutnews.co.kr/news/5542100
283,코로나19 백신 접종하는 소방청 직원들,http://www.newsis.com/view/?id=NISI20210426_0017389539
284,'산발감염 지속' 코로나19 광주서 하루 15명 확진,http://yna.kr/AKR20210426016800054?did=1195m
285,코로나 사태에…광주전남 결혼도 이혼도 확 줄었네!,http://yna.kr/AKR20210426090500054?did=1195m
286,코로나19 방역지침 위반 업소 16곳-이용자 40명 적발,https://www.pressian.com/pages/articles/2021042612124038400?utm_source=naver&utm_medium=search
287,"울산시, 코로나19 특별방역주간 운영한다",http://www.newsis.com/view/?id=NISX20210426_0001419954&cID=10899&pID=10800
288,"변정수, 코로나19 양성 판정 ""자발적 검사…잘 극복해 돌아오겠다"" [전문]",https://hankookilbo.com/News/Read/A2021042611090003247?did=NA
289,"셀트리온, 코로나19 치료제 '렉키로나' 글로벌 임상 3상 투약 완료",https://www.dailian.co.kr/news/view/985278/?sc=Naver
290,"셀트리온, 코로나19 치료제 '렉키로나' 글로벌 임상 3상 투약 완료",https://www.dailian.co.kr/news/view/985278/?sc=Naver
291,"계룡세계군문화엑스포, 코로나로 ‘1년 재연기’",http://cc.newdaily.co.kr/site/data/html/2021/04/26/2021042600081.html
292,"[특징주] 수젠텍, 코로나19 신속검사키트 美 FDA 승인에 상한가",http://www.inews24.com/view/1361592
293,"삼척시 코로나 방역 고삐 죈다 ""매주 현장점검""",http://yna.kr/AKR20210426046200062?did=1195m
294,"코로나19 백신 접종 마친 김창룡 경찰청장, ""경찰가족 적극 참여해달라""",https://view.asiae.co.kr/article/2021042611224913508
295,청정장수 코로나19 뚫려…2번째 확진자 발생,https://www.pressian.com/pages/articles/2021042611403041705?utm_source=naver&utm_medium=search
296,경남 코로나19 신규 확진자 21명 발생,http://www.gukjenews.com/news/articleView.html?idxno=2210694
297,"도쿄올림픽·패럴림픽 선수단, 4월 말부터 코로나19 백신 접종 시작",http://www.etnews.com/20210426000004
298,"스위스서 인도발 코로나19 변이 첫 보고…""공항 환승 승객""",https://biz.chosun.com/site/data/html_dir/2021/04/25/2021042500013.html?utm_source=naver&utm_medium=original&utm_campaign=biz
299,"韓 보험사, 코로나19 영향에 해외 점포 수익 악화",http://www.m-i.kr/news/articleView.html?idxno=823502
300,식약처 “노바백스 코로나19 백신 허가 사전 상담 진행 중”,http://news.kbs.co.kr/news/view.do?ncd=5171325&ref=A
301,코로나19 644명 신규 확진… 누적 11만8887명,https://view.asiae.co.kr/article/2021042509440630036
302,코로나19 실직자 '취업후 상환 학자금' 2년 상환 유예,http://biz.newdaily.co.kr/site/data/html/2021/04/26/2021042600154.html
303,진주서만 14명…경남 코로나19 확진자 21명 발생,http://www.knnews.co.kr/news/articleView.php?idxno=1349865
304,코로나19 신규확진 644명… 닷새만에 700명 아래로,https://www.donga.com/news/article/all/20210425/106596264/1
305,다시 들썩이는 신풍제약…코로나19 치료제 성공할까,http://news.mk.co.kr/v2/economy/view.php?year=2021&no=397997
306,"""일주일 넘게 샤워 금지·화장실 제한""…육군훈련소 '코로나 과잉대응' 도마",https://daily.hankooki.com/lpage/society/202104/dh20210426153746137780.htm?s_ref=nv
307,스위스서 인도발 코로나 첫 변이 환자 발생,https://www.hankyung.com/international/article/2021042523137
308,日 코로나19 재난지원금 70%가 '이곳'으로 쏠렸다 [글로벌+],https://www.hankyung.com/international/article/2021042527817
309,"코로나 시대 '양주' 인기.. 롯데마트, 프리미엄 위스키 선물대전",http://www.fnnews.com/news/202104260825564418
310,부산서 목욕탕 이용자 등 코로나19 확진자 24명 발생,https://www.nocutnews.co.kr/news/5542126
311,"셀트리온, 코로나19 항체치료제 ‘렉키로나’ 임상 3상 환자 투약 완료",http://www.edaily.co.kr/news/newspath.asp?newsid=02263206629020056
312,코로나 재확산에 '화려한 부활'…한달간 65% 급등한 종목,https://www.hankyung.com/finance/article/202104252741i
313,"피씨엘, 동아에스티와 코로나19 진단키트 글로벌 판매 업무협약 체결",https://www.news1.kr/articles/?4287021
314,"‘병아리 하이킥', 26일(오늘) 첫방…코로나 시대 ‘K-교육’ 선도",http://star.mk.co.kr/new/view.php?mc=ST&year=2021&no=398128
315,"佛 명품 '랑방' 전성기 이끈 디자이너 엘바즈, 코로나로 사망",https://hankookilbo.com/News/Read/A2021042601110004616?did=NA
316,박세리도 코로나 확진…게스트로 출연한 손준호와 밀접접촉,https://news.joins.com/article/olink/23637289
317,도쿄올림픽 선수단 매일 코로나 검사·행동제한 …위반시 추방 [특파원+],http://www.segye.com/content/html/2021/04/25/20210425503065.html?OutUrl=naver
318,어수선한 분위기 속 12만 경찰 코로나19 백신 접종 시작,http://yna.kr/AKR20210426067200004?did=1195m
319,"LG생활건강, 군부대 코로나19 방역 돕기 ESG 활동",http://www.seoulfn.com/news/articleView.html?idxno=417828
320,"구리시, 코로나19 방역수칙 위반 38건 형사고발",http://www.newsis.com/view/?id=NISX20210426_0001419855&cID=10804&pID=14000
321,"“코로나19 백신 맞은 미국인 500만 명, 두 번째 접종 안 해”",http://news.kbs.co.kr/news/view.do?ncd=5170900&ref=A
